,Match ID,Date,Venue,Bat First,Bat Second,Innings,Over,Ball,Batter,Non Striker,Bowler,Batter Runs,Extra Runs,Runs From Ball,Ball Rebowled,Extra Type,Wicket,Method,Player Out,Innings Runs,Innings Wickets,Target Score,Runs to Get,Balls Remaining,Winner,Chased Successfully,Total Batter Runs,Total Non Striker Runs,Batter Balls Faced,Non Striker Balls Faced,Player Out Runs,Player Out Balls Faced,Bowler Runs Conceded,Valid Ball
178819,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,4,2,Shan Masood,Mohammad Rizwan,Arshdeep Singh,1,0,1,0,[],0,,,15,1,160,,100,India,1,9,4,12,8,,,1,1
178820,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,4,3,Mohammad Rizwan,Shan Masood,Arshdeep Singh,0,0,0,0,[],0,,,15,1,160,,99,India,1,4,9,9,12,,,0,1
178821,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,4,4,Mohammad Rizwan,Shan Masood,Arshdeep Singh,0,0,0,0,[],0,,,15,1,160,,98,India,1,4,9,10,12,,,0,1
178822,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,4,5,Mohammad Rizwan,Shan Masood,Arshdeep Singh,0,0,0,0,[],0,,,15,1,160,,97,India,1,4,9,11,12,,,0,1
178823,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,4,6,Mohammad Rizwan,Shan Masood,Arshdeep Singh,0,0,0,0,[],1,caught,Mohammad Rizwan,15,2,160,,96,India,1,0,9,0,12,4,12,0,1
178824,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,5,1,Shan Masood,Iftikhar Ahmed,B Kumar,0,0,0,0,[],0,,,15,2,160,,95,India,1,9,0,13,0,,,0,1
178825,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,5,2,Shan Masood,Iftikhar Ahmed,B Kumar,3,0,3,0,[],0,,,18,2,160,,94,India,1,12,0,14,0,,,3,1
178826,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,5,3,Iftikhar Ahmed,Shan Masood,B Kumar,2,0,2,0,[],0,,,20,2,160,,93,India,1,2,12,1,14,,,2,1
178827,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,5,4,Iftikhar Ahmed,Shan Masood,B Kumar,0,0,0,0,[],0,,,20,2,160,,92,India,1,2,12,2,14,,,0,1
178828,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,5,5,Iftikhar Ahmed,Shan Masood,B Kumar,4,0,4,0,[],0,,,24,2,160,,91,India,1,6,12,3,14,,,4,1
178829,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,5,6,Iftikhar Ahmed,Shan Masood,B Kumar,0,0,0,0,[],0,,,24,2,160,,90,India,1,6,12,4,14,,,0,1
178830,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,6,1,Shan Masood,Iftikhar Ahmed,Mohammed Shami,0,0,0,0,[],0,,,24,2,160,,89,India,1,12,6,15,4,,,0,1
178831,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,6,2,Shan Masood,Iftikhar Ahmed,Mohammed Shami,0,0,0,0,[],0,,,24,2,160,,88,India,1,12,6,16,4,,,0,1
178832,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,6,3,Shan Masood,Iftikhar Ahmed,Mohammed Shami,4,0,4,0,[],0,,,28,2,160,,87,India,1,16,6,17,4,,,4,1
178833,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,6,4,Shan Masood,Iftikhar Ahmed,Mohammed Shami,3,0,3,0,[],0,,,31,2,160,,86,India,1,19,6,18,4,,,3,1
178834,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,6,5,Iftikhar Ahmed,Shan Masood,Mohammed Shami,0,0,0,0,[],0,,,31,2,160,,85,India,1,6,19,5,18,,,0,1
178835,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,6,6,Iftikhar Ahmed,Shan Masood,Mohammed Shami,1,0,1,0,[],0,,,32,2,160,,84,India,1,7,19,6,18,,,1,1
178836,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,7,1,Iftikhar Ahmed,Shan Masood,HH Pandya,0,0,0,0,[],0,,,32,2,160,,83,India,1,7,19,7,18,,,0,1
178837,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,7,2,Iftikhar Ahmed,Shan Masood,HH Pandya,3,0,3,0,[],0,,,35,2,160,,82,India,1,10,19,8,18,,,3,1
178838,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,7,3,Shan Masood,Iftikhar Ahmed,HH Pandya,0,0,0,0,[],0,,,35,2,160,,81,India,1,19,10,19,8,,,0,1
178839,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,7,4,Shan Masood,Iftikhar Ahmed,HH Pandya,1,0,1,0,[],0,,,36,2,160,,80,India,1,20,10,20,8,,,1,1
178840,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,7,5,Iftikhar Ahmed,Shan Masood,HH Pandya,1,0,1,0,[],0,,,37,2,160,,79,India,1,11,20,9,20,,,1,1
178841,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,7,6,Shan Masood,Iftikhar Ahmed,HH Pandya,4,0,4,0,[],0,,,41,2,160,,78,India,1,24,11,21,9,,,4,1
178842,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,8,1,Iftikhar Ahmed,Shan Masood,Mohammed Shami,0,1,1,1,['wides'],0,,,42,2,160,,78,India,1,11,24,10,21,,,1,0
178843,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,8,1,Iftikhar Ahmed,Shan Masood,Mohammed Shami,0,0,0,0,[],0,,,42,2,160,,77,India,1,11,24,11,21,,,0,1
178844,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,8,2,Iftikhar Ahmed,Shan Masood,Mohammed Shami,0,1,1,0,['legbyes'],0,,,43,2,160,,76,India,1,11,24,12,21,,,0,1
178845,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,8,3,Shan Masood,Iftikhar Ahmed,Mohammed Shami,1,0,1,0,[],0,,,44,2,160,,75,India,1,25,11,22,12,,,1,1
178846,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,8,4,Iftikhar Ahmed,Shan Masood,Mohammed Shami,0,0,0,0,[],0,,,44,2,160,,74,India,1,11,25,13,22,,,0,1
178847,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,8,5,Iftikhar Ahmed,Shan Masood,Mohammed Shami,0,0,0,0,[],0,,,44,2,160,,73,India,1,11,25,14,22,,,0,1
178848,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,8,6,Iftikhar Ahmed,Shan Masood,Mohammed Shami,0,0,0,0,[],0,,,44,2,160,,72,India,1,11,25,15,22,,,0,1
178849,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,9,1,Shan Masood,Iftikhar Ahmed,R Ashwin,0,1,1,0,['legbyes'],0,,,45,2,160,,71,India,1,25,11,23,15,,,0,1
178850,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,9,2,Iftikhar Ahmed,Shan Masood,R Ashwin,0,0,0,0,[],0,,,45,2,160,,70,India,1,11,25,16,23,,,0,1
178851,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,9,3,Iftikhar Ahmed,Shan Masood,R Ashwin,1,0,1,0,[],0,,,46,2,160,,69,India,1,12,25,17,23,,,1,1
178852,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,9,4,Shan Masood,Iftikhar Ahmed,R Ashwin,2,0,2,0,[],0,,,48,2,160,,68,India,1,27,12,24,17,,,2,1
178853,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,9,5,Shan Masood,Iftikhar Ahmed,R Ashwin,1,0,1,0,[],0,,,49,2,160,,67,India,1,28,12,25,17,,,1,1
178854,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,9,6,Iftikhar Ahmed,Shan Masood,R Ashwin,1,0,1,0,[],0,,,50,2,160,,66,India,1,13,28,18,25,,,1,1
178855,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,10,1,Iftikhar Ahmed,Shan Masood,HH Pandya,2,0,2,0,[],0,,,52,2,160,,65,India,1,15,28,19,25,,,2,1
178856,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,10,2,Iftikhar Ahmed,Shan Masood,HH Pandya,1,0,1,0,[],0,,,53,2,160,,64,India,1,16,28,20,25,,,1,1
178857,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,10,3,Shan Masood,Iftikhar Ahmed,HH Pandya,1,0,1,0,[],0,,,54,2,160,,63,India,1,29,16,26,20,,,1,1
178858,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,10,4,Iftikhar Ahmed,Shan Masood,HH Pandya,4,0,4,0,[],0,,,58,2,160,,62,India,1,20,29,21,26,,,4,1
178859,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,10,5,Iftikhar Ahmed,Shan Masood,HH Pandya,1,0,1,0,[],0,,,59,2,160,,61,India,1,21,29,22,26,,,1,1
178860,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,10,6,Shan Masood,Iftikhar Ahmed,HH Pandya,0,1,1,0,['legbyes'],0,,,60,2,160,,60,India,1,29,21,27,22,,,0,1
178861,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,11,1,Shan Masood,Iftikhar Ahmed,R Ashwin,1,0,1,0,[],0,,,61,2,160,,59,India,1,30,21,28,22,,,1,1
178862,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,11,2,Iftikhar Ahmed,Shan Masood,R Ashwin,0,0,0,0,[],0,,,61,2,160,,58,India,1,21,30,23,28,,,0,1
178863,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,11,3,Iftikhar Ahmed,Shan Masood,R Ashwin,2,0,2,0,[],0,,,63,2,160,,57,India,1,23,30,24,28,,,2,1
178864,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,11,4,Iftikhar Ahmed,Shan Masood,R Ashwin,0,0,0,0,[],0,,,63,2,160,,56,India,1,23,30,25,28,,,0,1
178865,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,11,5,Iftikhar Ahmed,Shan Masood,R Ashwin,6,0,6,0,[],0,,,69,2,160,,55,India,1,29,30,26,28,,,6,1
178866,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,11,6,Iftikhar Ahmed,Shan Masood,R Ashwin,1,0,1,0,[],0,,,70,2,160,,54,India,1,30,30,27,28,,,1,1
178867,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,12,1,Iftikhar Ahmed,Shan Masood,AR Patel,6,0,6,0,[],0,,,76,2,160,,53,India,1,36,30,28,28,,,6,1
178868,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,12,2,Iftikhar Ahmed,Shan Masood,AR Patel,0,0,0,0,[],0,,,76,2,160,,52,India,1,36,30,29,28,,,0,1
178869,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,12,3,Iftikhar Ahmed,Shan Masood,AR Patel,6,0,6,0,[],0,,,82,2,160,,51,India,1,42,30,30,28,,,6,1
178870,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,12,4,Iftikhar Ahmed,Shan Masood,AR Patel,6,0,6,0,[],0,,,88,2,160,,50,India,1,48,30,31,28,,,6,1
178871,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,12,5,Iftikhar Ahmed,Shan Masood,AR Patel,0,0,0,0,[],0,,,88,2,160,,49,India,1,48,30,32,28,,,0,1
178872,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,12,6,Iftikhar Ahmed,Shan Masood,AR Patel,3,0,3,0,[],0,,,91,2,160,,48,India,1,51,30,33,28,,,3,1
178873,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,13,1,Iftikhar Ahmed,Shan Masood,Mohammed Shami,0,0,0,0,[],0,,,91,2,160,,47,India,1,51,30,34,28,,,0,1
178874,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,13,2,Iftikhar Ahmed,Shan Masood,Mohammed Shami,0,0,0,0,[],1,lbw,Iftikhar Ahmed,91,3,160,,46,India,1,0,30,0,28,51,35,0,1
178875,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,13,3,Shadab Khan,Shan Masood,Mohammed Shami,0,0,0,0,[],0,,,91,3,160,,45,India,1,0,30,1,28,,,0,1
178876,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,13,4,Shadab Khan,Shan Masood,Mohammed Shami,4,0,4,0,[],0,,,95,3,160,,44,India,1,4,30,2,28,,,4,1
178877,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,13,5,Shadab Khan,Shan Masood,Mohammed Shami,0,0,0,0,[],0,,,95,3,160,,43,India,1,4,30,3,28,,,0,1
178878,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,13,6,Shadab Khan,Shan Masood,Mohammed Shami,1,0,1,0,[],0,,,96,3,160,,42,India,1,5,30,4,28,,,1,1
178879,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,14,1,Shadab Khan,Shan Masood,HH Pandya,0,0,0,0,[],0,,,96,3,160,,41,India,1,5,30,5,28,,,0,1
178880,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,14,2,Shadab Khan,Shan Masood,HH Pandya,0,0,0,0,[],1,caught,Shadab Khan,96,4,160,,40,India,1,0,30,0,28,5,6,0,1
178881,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,14,3,Haider Ali,Shan Masood,HH Pandya,0,0,0,0,[],0,,,96,4,160,,39,India,1,0,30,1,28,,,0,1
178882,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,14,4,Haider Ali,Shan Masood,HH Pandya,2,0,2,0,[],0,,,98,4,160,,38,India,1,2,30,2,28,,,2,1
178883,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,14,5,Haider Ali,Shan Masood,HH Pandya,0,0,0,0,[],0,,,98,4,160,,37,India,1,2,30,3,28,,,0,1
178884,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,14,6,Haider Ali,Shan Masood,HH Pandya,0,0,0,0,[],1,caught,Haider Ali,98,5,160,,36,India,1,0,30,0,28,2,4,0,1
178885,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,15,1,Shan Masood,Mohammad Nawaz,R Ashwin,1,0,1,0,[],0,,,99,5,160,,35,India,1,31,0,29,0,,,1,1
178886,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,15,2,Mohammad Nawaz,Shan Masood,R Ashwin,0,1,1,1,['wides'],0,,,100,5,160,,35,India,1,0,31,0,29,,,1,0
178887,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,15,2,Mohammad Nawaz,Shan Masood,R Ashwin,0,0,0,0,[],0,,,100,5,160,,34,India,1,0,31,2,29,,,0,1
178888,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,15,3,Mohammad Nawaz,Shan Masood,R Ashwin,1,0,1,0,[],0,,,101,5,160,,33,India,1,1,31,3,29,,,1,1
178889,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,15,4,Shan Masood,Mohammad Nawaz,R Ashwin,2,0,2,0,[],0,,,103,5,160,,32,India,1,33,1,30,3,,,2,1
178890,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,15,5,Shan Masood,Mohammad Nawaz,R Ashwin,2,0,2,0,[],0,,,105,5,160,,31,India,1,35,1,31,3,,,2,1
178891,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,15,6,Shan Masood,Mohammad Nawaz,R Ashwin,1,0,1,0,[],0,,,106,5,160,,30,India,1,36,1,32,3,,,1,1
178892,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,16,1,Shan Masood,Mohammad Nawaz,HH Pandya,1,0,1,0,[],0,,,107,5,160,,29,India,1,37,1,33,3,,,1,1
178893,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,16,2,Mohammad Nawaz,Shan Masood,HH Pandya,4,0,4,0,[],0,,,111,5,160,,28,India,1,5,37,4,33,,,4,1
178894,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,16,3,Mohammad Nawaz,Shan Masood,HH Pandya,0,0,0,0,[],0,,,111,5,160,,27,India,1,5,37,5,33,,,0,1
178895,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,16,4,Mohammad Nawaz,Shan Masood,HH Pandya,4,0,4,0,[],0,,,115,5,160,,26,India,1,9,37,6,33,,,4,1
178896,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,16,5,Mohammad Nawaz,Shan Masood,HH Pandya,0,0,0,0,[],1,caught,Mohammad Nawaz,115,6,160,,25,India,1,0,37,0,33,9,7,0,1
178897,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,16,6,Asif Ali,Shan Masood,HH Pandya,1,0,1,0,[],0,,,116,6,160,,24,India,1,1,37,1,33,,,1,1
178898,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,17,1,Asif Ali,Shan Masood,Arshdeep Singh,1,0,1,0,[],0,,,117,6,160,,23,India,1,2,37,2,33,,,1,1
178899,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,17,2,Shan Masood,Asif Ali,Arshdeep Singh,2,0,2,0,[],0,,,119,6,160,,22,India,1,39,2,34,2,,,2,1
178900,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,17,3,Shan Masood,Asif Ali,Arshdeep Singh,1,0,1,0,[],0,,,120,6,160,,21,India,1,40,2,35,2,,,1,1
178901,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,17,4,Asif Ali,Shan Masood,Arshdeep Singh,0,0,0,0,[],1,caught,Asif Ali,120,7,160,,20,India,1,0,40,0,35,2,3,0,1
178902,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,17,5,Shaheen Shah Afridi,Shan Masood,Arshdeep Singh,2,0,2,0,[],0,,,122,7,160,,19,India,1,2,40,1,35,,,2,1
178903,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,17,6,Shaheen Shah Afridi,Shan Masood,Arshdeep Singh,0,1,1,1,['wides'],0,,,123,7,160,,19,India,1,2,40,0,35,,,1,0
178904,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,17,6,Shaheen Shah Afridi,Shan Masood,Arshdeep Singh,2,0,2,0,[],0,,,125,7,160,,18,India,1,4,40,2,35,,,2,1
178905,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,18,1,Shan Masood,Shaheen Shah Afridi,Mohammed Shami,0,0,0,0,[],0,,,125,7,160,,17,India,1,40,4,36,2,,,0,1
178906,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,18,2,Shan Masood,Shaheen Shah Afridi,Mohammed Shami,4,0,4,0,[],0,,,129,7,160,,16,India,1,44,4,37,2,,,4,1
178907,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,18,3,Shan Masood,Shaheen Shah Afridi,Mohammed Shami,4,0,4,0,[],0,,,133,7,160,,15,India,1,48,4,38,2,,,4,1
178908,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,18,4,Shan Masood,Shaheen Shah Afridi,Mohammed Shami,0,0,0,0,[],0,,,133,7,160,,14,India,1,48,4,39,2,,,0,1
178909,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,18,5,Shan Masood,Shaheen Shah Afridi,Mohammed Shami,1,0,1,0,[],0,,,134,7,160,,13,India,1,49,4,40,2,,,1,1
178910,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,18,6,Shaheen Shah Afridi,Shan Masood,Mohammed Shami,1,0,1,0,[],0,,,135,7,160,,12,India,1,5,49,3,40,,,1,1
178911,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,19,1,Shaheen Shah Afridi,Shan Masood,Arshdeep Singh,1,0,1,0,[],0,,,136,7,160,,11,India,1,6,49,4,40,,,1,1
178912,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,19,2,Shan Masood,Shaheen Shah Afridi,Arshdeep Singh,1,0,1,0,[],0,,,137,7,160,,10,India,1,50,6,41,4,,,1,1
178913,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,19,3,Shaheen Shah Afridi,Shan Masood,Arshdeep Singh,6,0,6,0,[],0,,,143,7,160,,9,India,1,12,50,5,41,,,6,1
178914,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,19,4,Shaheen Shah Afridi,Shan Masood,Arshdeep Singh,4,0,4,0,[],0,,,147,7,160,,8,India,1,16,50,6,41,,,4,1
178915,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,19,5,Shaheen Shah Afridi,Shan Masood,Arshdeep Singh,0,1,1,0,['legbyes'],0,,,148,7,160,,7,India,1,16,50,7,41,,,0,1
178916,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,19,6,Shan Masood,Shaheen Shah Afridi,Arshdeep Singh,1,0,1,0,[],0,,,149,7,160,,6,India,1,51,16,42,7,,,1,1
178917,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,20,1,Shan Masood,Shaheen Shah Afridi,B Kumar,0,1,1,1,['wides'],0,,,150,7,160,,6,India,1,51,16,42,7,,,1,0
178918,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,20,1,Shan Masood,Shaheen Shah Afridi,B Kumar,1,0,1,0,[],0,,,151,7,160,,5,India,1,52,16,43,7,,,1,1
178919,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,20,2,Shaheen Shah Afridi,Shan Masood,B Kumar,0,0,0,0,[],1,caught and bowled,Shaheen Shah Afridi,151,8,160,,4,India,1,0,52,0,43,16,8,0,1
178920,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,20,3,Haris Rauf,Shan Masood,B Kumar,6,0,6,0,[],0,,,157,8,160,,3,India,1,6,52,1,43,,,6,1
178921,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,20,4,Haris Rauf,Shan Masood,B Kumar,0,0,0,0,[],0,,,157,8,160,,2,India,1,6,52,2,43,,,0,1
178922,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,20,5,Haris Rauf,Shan Masood,B Kumar,0,0,0,0,[],0,,,157,8,160,,1,India,1,6,52,3,43,,,0,1
178923,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,20,6,Haris Rauf,Shan Masood,B Kumar,0,2,2,0,['byes'],0,,,159,8,160,,0,India,1,6,52,4,43,,,0,1
178924,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,2,1,1,KL Rahul,RG Sharma,Shaheen Shah Afridi,0,0,0,0,[],0,,,0,0,160,160,119,India,1,0,0,1,0,,,0,1
178925,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,2,1,2,KL Rahul,RG Sharma,Shaheen Shah Afridi,1,0,1,0,[],0,,,1,0,160,159,118,India,1,1,0,2,0,,,1,1
178926,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,2,1,3,RG Sharma,KL Rahul,Shaheen Shah Afridi,1,0,1,0,[],0,,,2,0,160,158,117,India,1,1,1,1,2,,,1,1
178927,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,2,1,4,KL Rahul,RG Sharma,Shaheen Shah Afridi,1,0,1,0,[],0,,,3,0,160,157,116,India,1,2,1,3,1,,,1,1
178928,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,2,1,5,RG Sharma,KL Rahul,Shaheen Shah Afridi,0,0,0,0,[],0,,,3,0,160,157,115,India,1,1,2,2,3,,,0,1
178929,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,2,1,6,RG Sharma,KL Rahul,Shaheen Shah Afridi,2,0,2,0,[],0,,,5,0,160,155,114,India,1,3,2,3,3,,,2,1
178930,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,2,2,1,KL Rahul,RG Sharma,Naseem Shah,0,0,0,0,[],0,,,5,0,160,155,113,India,1,2,3,4,3,,,0,1
178931,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,2,2,2,KL Rahul,RG Sharma,Naseem Shah,0,0,0,0,[],0,,,5,0,160,155,112,India,1,2,3,5,3,,,0,1
178932,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,2,2,3,KL Rahul,RG Sharma,Naseem Shah,2,0,2,0,[],0,,,7,0,160,153,111,India,1,4,3,6,3,,,2,1
178933,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,2,2,4,KL Rahul,RG Sharma,Naseem Shah,0,0,0,0,[],0,,,7,0,160,153,110,India,1,4,3,7,3,,,0,1
178934,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,2,2,5,KL Rahul,RG Sharma,Naseem Shah,0,0,0,0,[],1,bowled,KL Rahul,7,1,160,153,109,India,1,0,3,0,3,4,8,0,1
178935,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,2,2,6,V Kohli,RG Sharma,Naseem Shah,0,0,0,0,[],0,,,7,1,160,153,108,India,1,0,3,1,3,,,0,1
178936,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,2,3,1,RG Sharma,V Kohli,Shaheen Shah Afridi,0,0,0,0,[],0,,,7,1,160,153,107,India,1,3,0,4,1,,,0,1
178937,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,2,3,2,RG Sharma,V Kohli,Shaheen Shah Afridi,1,0,1,0,[],0,,,8,1,160,152,106,India,1,4,0,5,1,,,1,1
178938,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,2,3,3,V Kohli,RG Sharma,Shaheen Shah Afridi,0,0,0,0,[],0,,,8,1,160,152,105,India,1,0,4,2,5,,,0,1
178939,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,2,3,4,V Kohli,RG Sharma,Shaheen Shah Afridi,2,0,2,0,[],0,,,10,1,160,150,104,India,1,2,4,3,5,,,2,1
178940,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,2,3,5,V Kohli,RG Sharma,Shaheen Shah Afridi,0,0,0,0,[],0,,,10,1,160,150,103,India,1,2,4,4,5,,,0,1
178941,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,2,3,6,V Kohli,RG Sharma,Shaheen Shah Afridi,0,0,0,0,[],0,,,10,1,160,150,102,India,1,2,4,5,5,,,0,1
178942,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,2,4,1,RG Sharma,V Kohli,Haris Rauf,0,0,0,0,[],0,,,10,1,160,150,101,India,1,4,2,6,5,,,0,1
178943,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,2,4,2,RG Sharma,V Kohli,Haris Rauf,0,0,0,0,[],1,caught,RG Sharma,10,2,160,150,100,India,1,0,2,0,5,4,7,0,1
178944,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,2,4,3,SA Yadav,V Kohli,Haris Rauf,4,0,4,0,[],0,,,14,2,160,146,99,India,1,4,2,1,5,,,4,1
